GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0042300102,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,15:16,2.0,5.0,0.4,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,6.0,8.0
0042300102,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300102,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300102,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300102,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300102,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300102,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300101,1610612738,BOS,Boston,1627759,Jaylen Brown,Jaylen,F,,34:14,6.0,12.0,0.5,3.0,5.0,0.6,2.0,4.0,0.5,2.0,6.0,8.0,3.0,0.0,1.0,1.0,1.0,17.0,17.0
0042300101,1610612738,BOS,Boston,1628369,Jayson Tatum,Jayson,F,,41:08,7.0,18.0,0.389,1.0,8.0,0.125,8.0,8.0,1.0,1.0,9.0,10.0,10.0,2.0,0.0,3.0,4.0,23.0,3.0
0042300101,1610612738,BOS,Boston,204001,Kristaps Porziņģis,Kristaps,C,,34:05,7.0,13.0,0.538,4.0,8.0,0.5,0.0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,2.0,2.0,3.0,18.0,17.0
0042300101,1610612738,BOS,Boston,1628401,Derrick White,Derrick,G,,33:28,6.0,10.0,0.6,4.0,8.0,0.5,4.0,4.0,1.0,0.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,20.0,24.0
0042300101,1610612738,BOS,Boston,201950,Jrue Holiday,Jrue,G,,33:28,2.0,8.0,0.25,2.0,4.0,0.5,0.0,0.0,0.0,2.0,5.0,7.0,3.0,2.0,2.0,1.0,0.0,6.0,13.0
0042300101,1610612738,BOS,Boston,1630202,Payton Pritchard,Payton,,,24:09,3.0,7.0,0.429,2.0,5.0,0.4,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,1.0,8.0,19.0
0042300101,1610612738,BOS,Boston,201143,Al Horford,Al,,,25:41,4.0,8.0,0.5,2.0,5.0,0.4,0.0,0.0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0
0042300101,1610612738,BOS,Boston,1630573,Sam Hauser,Sam,,,13:47,4.0,6.0,0.667,4.0,6.0,0.667,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,12.0,5.0
0042300101,1610612738,BOS,Boston,1629052,Oshae Brissett,Oshae,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300101,1610612738,BOS,Boston,1629004,Svi Mykhailiuk,Svi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300101,1610612738,BOS,Boston,1629674,Neemias Queta,Neemias,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300101,1610612738,BOS,Boston,1630531,Jaden Springer,Jaden,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300101,1610612738,BOS,Boston,1630214,Xavier Tillman,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0042300101,1610612738,BOS,Boston,1641775,Jordan Walsh,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
